gt_code,level,refactor_code,rationale
"class Calculator {
  constructor(value) {
    this.result = value;
  }
  add(value) {
    this.result += value;
    return this;
  }

  subtract(value) {
    this.result -= value;
    return this;
  }

  multiply(value) {
    this.result *= value;
    return this;
  }

  divide(value) {
    if (value === 0) {
      throw new Error('Division by zero is not allowed');
    }
    this.result /= value;
    return this;
  }

  power(value) {
    this.result = Math.pow(this.result, value);
    return this;
  }

  getResult() {
    return this.result;
  }
}",Medium,"class Calculator {
    /**
     * @param {number} value
     */
    constructor(value) {
        this.result = value;
    }

    /**
     * @param {number} value
     * @return {Calculator}
     */
    add(value) {
        this.result += value;
        return this;
    }

    /**
     * @param {number} value
     * @return {Calculator}
     */
    subtract(value) {
        this.result -= value;
        return this;
    }

    /**
     * @param {number} value
     * @return {Calculator}
     */
    multiply(value) {
        this.result *= value;
        return this;
    }

    /**
     * @param {number} value
     * @return {Calculator}
     */
    divide(value) {
        if (value === 0) {
            throw new Error(""Division by zero is not allowed"");
        }
        this.result /= value;
        return this;
    }

    /**
     * @param {number} value
     * @return {Calculator}
     */
    power(value) {
        this.result = Math.pow(this.result, value);
        return this;
    }

    /**
     * @return {number}
     */
    getResult() {
        return this.result;
    }
}",The code implements the Calculator class with methods for basic arithmetic operations and exponentiation.  Method chaining is supported by returning `this` in each method. Error handling is included for division by zero. The constructor initializes the result with the provided value. The getResult method returns the final result.
"/**
 * @param {ListNode[]} lists
 * @return {ListNode}
 */

class ListNode {
  constructor(val, next) {
    this.val = (val === undefined ? 0 : val);
    this.next = (next === undefined ? null : next);
  }
}

function arrayToList(array) {
    if (array.length === 0) return null;

    let head = new ListNode(array[0]);
    let current = head;

    for (let i = 1; i < array.length; i++) {
        current.next = new ListNode(array[i]);
        current = current.next;
    }

    return head;
}

var mergeKLists = function (lists) {
    let nums = []

    for (let i = 0; i < lists.length; i++) {
        let current = lists[i]
        while (current !== null) {
            nums.push(current.val)
            current = current.next
        }
    }

    return arrayToList(nums.sort((a, b) => a - b))
};",Medium,"/**
 * Definition for singly-linked list.
 * function ListNode(val, next) {
 *     this.val = (val===undefined ? 0 : val)
 *     this.next = (next===undefined ? null : next)
 * }
 */
/**
 * @param {ListNode[]} lists
 * @return {ListNode}
 */
var mergeKLists = function(lists) {
  if (!lists || lists.length === 0) return null;

  while (lists.length > 1) {
    let mergedLists = [];
    for (let i = 0; i < lists.length; i += 2) {
      let l1 = lists[i];
      let l2 = i + 1 < lists.length ? lists[i + 1] : null;
      mergedLists.push(mergeTwoLists(l1, l2));
    }
    lists = mergedLists;
  }
  return lists[0];
};

var mergeTwoLists = function(l1, l2) {
  let dummy = new ListNode();
  let tail = dummy;

  while (l1 && l2) {
    if (l1.val < l2.val) {
      tail.next = l1;
      l1 = l1.next;
    } else {
      tail.next = l2;
      l2 = l2.next;
    }
    tail = tail.next;
  }

  tail.next = l1 || l2;
  return dummy.next;
};","The solution uses a divide and conquer approach.  It repeatedly merges pairs of linked lists until only one remains. The `mergeTwoLists` helper function efficiently merges two sorted linked lists. The main function handles edge cases like an empty input array or a single list. The time complexity is O(N log k), where k is the number of linked lists and N is the total number of nodes. The space complexity is O(log k) due to the recursive calls in the divide and conquer strategy."
"/**
 * @param {string} word1
 * @param {string} word2
 * @return {string}
 */
var mergeAlternately = function(word1, word2) {
 let result = '';
  for (let i = 0; i < Math.max(word1.length, word2.length); i++) {
    if (i < word1.length) result += word1[i];
    if (i < word2.length) result += word2[i];
  }
  return result;
};",Easy,"/**
 * @param {string} word1
 * @param {string} word2
 * @return {string}
 */
var mergeAlternately = function(word1, word2) {
  let merged = """";
  let i = 0;
  let j = 0;

  while (i < word1.length || j < word2.length) {
    if (i < word1.length) {
      merged += word1[i];
      i++;
    }
    if (j < word2.length) {
      merged += word2[j];
      j++;
    }
  }

  return merged;
};","The function `mergeAlternately` takes two strings, `word1` and `word2`, as input. It initializes an empty string `merged` to store the result. Two pointers, `i` and `j`, are used to iterate through `word1` and `word2` respectively. The while loop continues as long as either pointer is within the bounds of its respective string. Inside the loop, if `i` is within bounds, the character at `word1[i]` is appended to `merged`, and `i` is incremented. The same is done for `j` and `word2`. This ensures that characters are added alternately. Finally, the function returns the `merged` string."
"var gcdOfStrings = function (str1, str2) {
    // handle the base case
    if (str1 + str2 !== str2 + str1) return '';
    let a = str1.length
    let b = str2.length

    // loop (divide) until you find the 
    // highest common factor (length of string) 
    // like we did in maths
    while (b) {
        let temp = b
        b = a % b
        a = temp
    }
    return str1.substring(0, a)
};",Easy,"/**
 * @param {string} str1
 * @param {string} str2
 * @return {string}
 */
var gcdOfStrings = function(str1, str2) {
  //Error handling for invalid inputs
  if (typeof str1 !== 'string' || typeof str2 !== 'string') {
    throw new Error('Inputs must be strings.');
  }
  if (str1.length === 0 || str2.length === 0) {
    return '';
  }

  //Find the greatest common divisor of lengths
  function gcd(a, b) {
    if (b === 0) {
      return a;
    }
    return gcd(b, a % b);
  }
  const len = gcd(str1.length, str2.length);

  //Extract the potential gcd string
  const potentialGcd = str1.substring(0, len);

  //Check if the potential gcd divides both strings
  if (str1.length % len === 0 && str2.length % len === 0) {
    let str1Check = '';
    for (let i = 0; i < str1.length / len; i++) {
      str1Check += potentialGcd;
    }
    let str2Check = '';
    for (let i = 0; i < str2.length / len; i++) {
      str2Check += potentialGcd;
    }
    if (str1Check === str1 && str2Check === str2) {
      return potentialGcd;
    }
  }
  return '';
};","The function first handles error cases where inputs are not strings or are empty. It then uses the Euclidean algorithm to find the greatest common divisor (GCD) of the lengths of the two input strings. This GCD represents the length of the potential greatest common divisor string.  The function extracts a substring of this length from str1 and checks if this substring, when repeated, forms both str1 and str2. If it does, the substring is returned; otherwise, an empty string is returned."
"var reverseWords = function(s) {
    let words = s.split(' ');
    let res = [];

    for (let i = words.length - 1; i >= 0; i--) {
        if (words[i]) {
            res.push(words[i]);
        }
    }

    return res.join(' ');
};",Medium,"/**
 * @param {string} s
 * @return {string}
 */
var reverseWords = function(s) {
  // Remove leading and trailing spaces
  s = s.trim();

  // Handle empty string
  if (s === """") {
    return """";
  }

  // Split the string into words
  const words = s.split(/\s+/);

  // Reverse the order of words
  const reversedWords = words.reverse();

  // Join the words with a single space
  return reversedWords.join("" "");
};","The function first trims leading and trailing spaces from the input string. It handles the case of an empty string by returning an empty string. Then, it splits the string into an array of words using a regular expression to handle multiple spaces. The order of words is reversed using the reverse() method, and finally, the reversed words are joined with a single space using the join() method."
"var productExceptSelf = function(nums) {
    const output = Array(nums.length).fill(1);

    let left = 1;
    for (let i = 0; i < nums.length; i++) {
        output[i] *= left;
        left *= nums[i];
    }

    let right = 1;
    for (let i = nums.length - 1; i >= 0; i--) {
        output[i] *= right;
        right *= nums[i];
    }

    return output;    
};",Medium,"/**
 * @param {number[]} nums
 * @return {number[]}
 */
var productExceptSelf = function(nums) {
  if (!nums || nums.length === 0) {
    return [];
  }

  const n = nums.length;
  const result = new Array(n).fill(1);

  // Calculate prefix products
  let prefixProduct = 1;
  for (let i = 0; i < n; i++) {
    result[i] = prefixProduct;
    prefixProduct *= nums[i];
  }

  // Calculate suffix products and multiply with prefix products
  let suffixProduct = 1;
  for (let i = n - 1; i >= 0; i--) {
    result[i] *= suffixProduct;
    suffixProduct *= nums[i];
  }

  return result;
};","The solution utilizes two passes through the input array `nums`. The first pass calculates the prefix product, storing it in the `result` array. The second pass calculates the suffix product and multiplies it with the corresponding prefix product in the `result` array. This approach avoids division and achieves O(n) time complexity.  Error handling is included to manage empty or null input."
"/**
 * @param {character[]} chars
 * @return {number}
 */
var compress = function(chars) {
    let write = 0;
    let read = 0;

    while (read < chars.length) {
        let char = chars[read];
        let count = 0;

        // Count the number of consecutive characters
        while (read < chars.length && chars[read] === char) {
            count++;
            read++;
        }
        chars[write] = char;
        write++;
        if (count > 1) {
            for (let digit of String(count)) {
                chars[write] = digit;
                write++;
            }
        }
    }

    return write;
};",Medium,"/**
 * @param {character[]} chars
 * @return {number}
 */
var compress = function(chars) {
  if (!chars || chars.length === 0) {
    return 0; // Handle empty input
  }

  let index = 0;
  let count = 1;
  for (let i = 0; i < chars.length; i++) {
    if (i + 1 < chars.length && chars[i] === chars[i + 1]) {
      count++;
    } else {
      chars[index++] = chars[i];
      if (count > 1) {
        const countStr = String(count);
        for (let j = 0; j < countStr.length; j++) {
          chars[index++] = countStr[j];
        }
      }
      count = 1;
    }
  }
  return index;
};","The function iterates through the input array `chars`. It keeps track of consecutive repeating characters using `count`. If a character is different from the next one or it's the last character, it writes the character to the `chars` array at the `index` position. If the `count` is greater than 1, it converts the count to a string and writes each digit to the array. The function returns the new length of the compressed array."
"/**
 * @param {number[]} nums
 * @param {number} k
 * @return {number}
 */
var longestOnes = function(nums, k) {
    let left = 0
    let max_length = 0
    let zero_count = 0
    for (let right = 0; right < nums.length; right++) {
        if(nums[right] == 0){
            zero_count += 1
        }
        while(zero_count > k) {
            if(nums[left] == 0) {
                zero_count -= 1
            }
            left++
        }
        // Calculate the length of the current valid window 
        // and update max_length
        max_length = Math.max(max_length, right- left + 1)
    }
    return max_length
};",Medium,"/**
 * @param {number[]} nums
 * @param {number} k
 * @return {number}
 */
var longestOnes = function(nums, k) {
  if (!nums || nums.length === 0 || k < 0) {
    return 0; // Handle invalid inputs
  }

  let left = 0;
  let right = 0;
  let zeroCount = 0;
  let maxLength = 0;

  while (right < nums.length) {
    if (nums[right] === 0) {
      zeroCount++;
    }

    while (zeroCount > k) {
      if (nums[left] === 0) {
        zeroCount--;
      }
      left++;
    }

    maxLength = Math.max(maxLength, right - left + 1);
    right++;
  }

  return maxLength;
};","The function uses a sliding window approach. It iterates through the array using two pointers, `left` and `right`. The `zeroCount` variable keeps track of the number of zeros within the window. If the number of zeros exceeds `k`, the `left` pointer is moved to shrink the window until the condition is met. The `maxLength` variable stores the maximum length of the window with at most k zeros."
"/**
 * @param {number[]} nums1
 * @param {number[]} nums2
 * @return {number[][]}
 */
var findDifference = function(nums1, nums2) {
    let set1 = new Set(nums1);
    let set2 = new Set(nums2);
    let uniqueToNums1 = Array.from(set1).filter(x => !set2.has(x));
    let uniqueToNums2 = Array.from(set2).filter(x => !set1.has(x));

    return [uniqueToNums1, uniqueToNums2];
};",Medium,"/**
 * @param {number[]} nums1
 * @param {number[]} nums2
 * @return {number[][]}
 */
var findDifference = function(nums1, nums2) {
  const set1 = new Set(nums1);
  const set2 = new Set(nums2);
  const result = [[], []];

  for (const num of nums1) {
    if (!set2.has(num)) {
      result[0].push(num);
    }
  }

  for (const num of nums2) {
    if (!set1.has(num)) {
      result[1].push(num);
    }
  }

  return result;
};","The function `findDifference` efficiently finds the distinct integers in `nums1` not present in `nums2` and vice-versa using Sets. Sets provide fast lookups for checking membership. The code iterates through each array, checking if each number is present in the other array's Set. If not, it's added to the corresponding result array.  The final result is a 2D array containing the two lists of distinct integers."
"/**
 * @param {string} s
 * @return {string}
 */
var removeStars = function(s) {
let i = 0;
    let stk = [];
     while(i<s.length){
         if(s.charAt(i)===""*""){
            if(stk.length>0){
                stk.pop();
            }
         }
         else {
             stk.push(s.charAt(i))
         }
         i++;
     }
    return stk.join("""");
};",Medium,"/**
 * @param {string} s
 * @return {string} 
 */
var removeStars = function(s) {
  let result = [];
  let starIndex = -1;

  for (let i = 0; i < s.length; i++) {
    if (s[i] === '*') {
      starIndex = i;
    } else {
      if (starIndex === -1) {
        result.push(s[i]);
      } else {
        starIndex = -1; // Reset starIndex after removing a star
      }
    }
  }

  return result.join('');
};","The function iterates through the string. If it encounters a star, it sets a flag. If it encounters a non-star character and the flag is set, it means a star is waiting to be removed. The non-star character is skipped, and the flag is reset. Otherwise, the non-star character is added to the result. Finally, the result is joined to form a string."
"var predictPartyVictory = function(senate) {
    senate = senate.split('');
    while(senate.length) {
        var first = senate.shift();
        var len = senate.length;

        for(var i=0; i<len; i++) {
            if(first != senate[i]) {
                senate.splice(i, 1);
                senate.push(first);
                break;
            }
        }
        if(i == len) {
            return first == 'D' ? 'Dire' : 'Radiant';
        }
    }
};",Medium,"/**
 * @param {string} senate
 * @return {string}
 */
var predictPartyVictory = function(senate) {
  let senators = senate.split('');
  let banned = new Array(senators.length).fill(false);
  let radiantCount = senators.filter(s => s === 'R').length;
  let direCount = senators.length - radiantCount;

  for (let i = 0; i < senators.length; i++) {
    if (banned[i]) continue;

    let currentParty = senators[i];
    let otherParty = currentParty === 'R' ? 'D' : 'R';
    let canWin = true;

    let remainingSenators = senators.filter((s, index) => !banned[index]);
    let remainingRadiant = remainingSenators.filter(s => s === 'R').length;
    let remainingDire = remainingSenators.length - remainingRadiant;

    if (remainingRadiant === 0 && remainingDire > 0) {
      return ""Dire"";
    } else if (remainingDire === 0 && remainingRadiant > 0) {
      return ""Radiant"";
    }

    let targetIndex = -1;
    for (let j = 0; j < senators.length; j++) {
      if (!banned[j] && senators[j] === otherParty) {
        targetIndex = j;
        break;
      }
    }

    if (targetIndex !== -1) {
      banned[targetIndex] = true;
    }
  }

  // If no party wins, return the party with more senators
  return radiantCount > direCount ? ""Radiant"" : ""Dire"";
};","The function iterates through the senators. If a senator can win by eliminating the other party, it does so. Otherwise, it eliminates one senator from the other party. The function continues until one party wins or no more senators can be eliminated. The function returns the winning party or the party with more senators if no party wins."
"/**
 * Definition for singly-linked list.
 * function ListNode(val, next) {
 *     this.val = (val===undefined ? 0 : val)
 *     this.next = (next===undefined ? null : next)
 * }
 */
/**
 * @param {ListNode} head
 * @return {ListNode}
 */
var deleteMiddle = function(head) {
    if(head === null)return null;
    prev = new ListNode(0);
    prev.next = head;
    slow = prev;
    fast = head;
    while(fast != null && fast.next != null){
        slow = slow.next;
        fast = fast.next.next;
    }
    slow.next = slow.next.next;
    return prev.next;
};",Medium,"/**
 * Definition for singly-linked list.
 * function ListNode(val, next) {
 *     this.val = (val===undefined ? 0 : val)
 *     this.next = (next===undefined ? null : next)
 * }
 */
/**
 * @param {ListNode} head
 * @return {ListNode}
 */
var deleteMiddle = function(head) {
    if (head === null || head.next === null) {
        return null; // Handle empty or single-node lists
    }

    let slow = head;
    let fast = head;
    let prev = null;

    while (fast !== null && fast.next !== null) {
        prev = slow;
        slow = slow.next;
        fast = fast.next.next;
    }

    if (prev === null) {
        return slow.next; // Handle list with only two nodes
    } else {
        prev.next = slow.next;
        return head;
    }
};","The function uses two pointers, `slow` and `fast`, to find the middle node. `slow` moves one step at a time, while `fast` moves two steps. When `fast` reaches the end, `slow` is at the middle.  The `prev` pointer keeps track of the node before `slow` to allow for deletion.  Edge cases of empty or single-node lists, and lists with two nodes are handled separately for correctness."
"function lowestCommonAncestor(root, p, q) {
  if (!root || root === p || root === q) return root;
  var resL = lowestCommonAncestor(root.left, p, q);
  var resR = lowestCommonAncestor(root.right, p, q);
  return (resL && resR) ? root : (resL || resR);
}",Medium,"/**
 * Definition for a binary tree node.
 * function TreeNode(val) {
 *     this.val = val;
 *     this.left = this.right = null;
 * }
 */
/**
 * @param {TreeNode} root
 * @param {TreeNode} p
 * @param {TreeNode} q
 * @return {TreeNode}
 */
var lowestCommonAncestor = function(root, p, q) {
    if (!root || root === p || root === q) return root;

    const left = lowestCommonAncestor(root.left, p, q);
    const right = lowestCommonAncestor(root.right, p, q);

    if (left && right) return root; // LCA found
    return left || right; // Continue searching in the subtree where p or q is found
};","The solution uses a recursive approach.  If the root is null, or the root is either p or q, then the root is the LCA. Otherwise, it recursively searches the left and right subtrees. If both subtrees return a node (meaning p and q are found in different subtrees), then the current root is the LCA. Otherwise, it returns the node found in either the left or right subtree."
"var findCircleNum = function (isConnected) {

    let provinces = 0;
    let visited = new Array(isConnected.length).fill(false);

    for (let i = 0; i < isConnected.length; i++) {
        if (!visited[i]) {
            provinces++;
            dfs(isConnected, visited, i);
        }
    }
    return provinces;
};

function dfs(isConnected, visited, i) {

    visited[i] = true;
    
    for (let j = 0; j < isConnected.length; j++) {
        if (isConnected[i][j] === 1 && !visited[j]) {
            dfs(isConnected, visited, j);
        }
    }
}",Medium,"/**
 * @param {number[][]} isConnected
 * @return {number}
 */
var findCircleNum = function(isConnected) {
  const n = isConnected.length;
  if (n === 0) return 0;

  const visited = new Array(n).fill(false);
  let count = 0;

  const dfs = (node) => {
    visited[node] = true;
    for (let i = 0; i < n; i++) {
      if (isConnected[node][i] === 1 && !visited[i]) {
        dfs(i);
      }
    }
  };

  for (let i = 0; i < n; i++) {
    if (!visited[i]) {
      dfs(i);
      count++;
    }
  }

  return count;
};","The solution uses Depth First Search (DFS) to traverse the graph represented by the adjacency matrix isConnected.  It maintains a visited array to track visited nodes. The outer loop iterates through each node, and if a node is not visited, it initiates a DFS traversal from that node, incrementing the province count.  DFS ensures that all connected components are explored, accurately counting the number of provinces."
"var findPeakElement = function(nums) {
    var start = 0, end = nums.length - 1;
    while (start < end) {
        var mid = Math.floor((start + end) / 2);
        if (mid === 0) {
            return nums[0] >= nums[1] ? 0 : 1;
        }
        if (mid === end) {
            return nums[end - 1] >= nums[end - 2] ? end - 1 : end - 2;
        }

        if (nums[mid] > nums[mid + 1] && nums[mid] > nums[mid - 1]) {
            return mid;
        }
        if (nums[mid] < nums[mid - 1]) {
            end = mid - 1;
        } else {
            start = mid + 1;
        }
    }
    return start;
};",Medium,"/**
 * @param {number[]} nums
 * @return {number}
 */
var findPeakElement = function(nums) {
  let left = 0;
  let right = nums.length - 1;

  while (left < right) {
    let mid = Math.floor((left + right) / 2);

    if (nums[mid] < nums[mid + 1]) {
      left = mid + 1;
    } else {
      right = mid;
    }
  }

  return left;
};","The solution employs binary search for efficiency. It compares the middle element with its right neighbor. If the middle element is smaller, the peak must be in the right half; otherwise, it's in the left half. This process repeats until the left and right pointers converge on the peak element's index.  The time complexity is O(log n) due to the binary search."
