gt_code,level,refactor_code,rationale
"class Calculator {
  constructor(value) {
    this.result = value;
  }
  add(value) {
    this.result += value;
    return this;
  }

  subtract(value) {
    this.result -= value;
    return this;
  }

  multiply(value) {
    this.result *= value;
    return this;
  }

  divide(value) {
    if (value === 0) {
      throw new Error('Division by zero is not allowed');
    }
    this.result /= value;
    return this;
  }

  power(value) {
    this.result = Math.pow(this.result, value);
    return this;
  }

  getResult() {
    return this.result;
  }
}",Medium,"class Calculator {
    /** 
     * @param {number} value
     */
    constructor(value) {
        this.result = value;
    }

    /** 
     * @param {number} value
     * @return {Calculator}
     */
    add(value) {
        this.result += value;
        return this;
    }

    /** 
     * @param {number} value
     * @return {Calculator}
     */
    subtract(value) {
        this.result -= value;
        return this;
    }

    /** 
     * @param {number} value
     * @return {Calculator}
     */
    multiply(value) {
        this.result *= value;
        return this;
    }

    /** 
     * @param {number} value
     * @return {Calculator}
     */
    divide(value) {
        if (value === 0) {
            throw new Error(""Division by zero is not allowed"");
        }
        this.result /= value;
        return this;
    }

    /** 
     * @param {number} value
     * @return {Calculator}
     */
    power(value) {
        this.result = Math.pow(this.result, value);
        return this;
    }

    /** 
     * @return {number}
     */
    getResult() {
        return this.result;
    }
}","The Calculator class is designed to perform basic arithmetic operations with method chaining. The constructor initializes the result with the provided value. Each arithmetic method updates the result and returns the Calculator instance, enabling chaining. Error handling is implemented for division by zero. The getResult method returns the final calculated result. This approach ensures clear separation of concerns and maintainability."
"/**
 * @param {ListNode[]} lists
 * @return {ListNode}
 */

class ListNode {
  constructor(val, next) {
    this.val = (val === undefined ? 0 : val);
    this.next = (next === undefined ? null : next);
  }
}

function arrayToList(array) {
    if (array.length === 0) return null;

    let head = new ListNode(array[0]);
    let current = head;

    for (let i = 1; i < array.length; i++) {
        current.next = new ListNode(array[i]);
        current = current.next;
    }

    return head;
}

var mergeKLists = function (lists) {
    let nums = []

    for (let i = 0; i < lists.length; i++) {
        let current = lists[i]
        while (current !== null) {
            nums.push(current.val)
            current = current.next
        }
    }

    return arrayToList(nums.sort((a, b) => a - b))
};",Medium,"/**
 * Definition for singly-linked list.
 * function ListNode(val, next) {
 *     this.val = (val===undefined ? 0 : val)
 *     this.next = (next===undefined ? null : next)
 * }
 */
/**
 * @param {ListNode[]} lists
 * @return {ListNode}
 */
var mergeKLists = function(lists) {
    if (!lists || lists.length === 0) return null;

    const mergeTwoLists = (l1, l2) => {
        if (!l1) return l2;
        if (!l2) return l1;

        let head = null;
        if (l1.val < l2.val) {
            head = l1;
            l1 = l1.next;
        } else {
            head = l2;
            l2 = l2.next;
        }

        let current = head;
        while (l1 && l2) {
            if (l1.val < l2.val) {
                current.next = l1;
                l1 = l1.next;
            } else {
                current.next = l2;
                l2 = l2.next;
            }
            current = current.next;
        }

        current.next = l1 || l2;
        return head;
    };

    while (lists.length > 1) {
        const mergedLists = [];
        for (let i = 0; i < lists.length; i += 2) {
            const l1 = lists[i];
            const l2 = lists[i + 1];
            mergedLists.push(mergeTwoLists(l1, l2));
        }
        lists = mergedLists;
    }

    return lists[0] || null;
};",This code implements a solution to merge k sorted linked lists using the divide-and-conquer approach. It leverages a helper function mergeTwoLists to merge two lists at a time. The main function iteratively merges pairs of lists until only one list remains. Error handling is included to manage empty or null input. The code is organized for readability and uses modern JavaScript syntax.
"/**
 * @param {string} word1
 * @param {string} word2
 * @return {string}
 */
var mergeAlternately = function(word1, word2) {
 let result = '';
  for (let i = 0; i < Math.max(word1.length, word2.length); i++) {
    if (i < word1.length) result += word1[i];
    if (i < word2.length) result += word2[i];
  }
  return result;
};",Easy,"/**
 * @param {string} word1
 * @param {string} word2
 * @return {string} 
 */
var mergeAlternately = function(word1, word2) {
    let merged = """";
    let i = 0;
    let j = 0;
    while (i < word1.length || j < word2.length) {
        if (i < word1.length) {
            merged += word1[i];
            i++;
        }
        if (j < word2.length) {
            merged += word2[j];
            j++;
        }
    }
    return merged;
};","This code iterates through both strings using two pointers, i and j, respectively. In each iteration, it appends the current character from word1 (if within bounds) to the merged string, then does the same for word2. This alternating append continues until both pointers have reached the end of their respective strings. The resulting merged string is then returned."
"var gcdOfStrings = function (str1, str2) {
    // handle the base case
    if (str1 + str2 !== str2 + str1) return '';
    let a = str1.length
    let b = str2.length

    // loop (divide) until you find the 
    // highest common factor (length of string) 
    // like we did in maths
    while (b) {
        let temp = b
        b = a % b
        a = temp
    }
    return str1.substring(0, a)
};",Easy,"/**
 * @param {string} str1
 * @param {string} str2
 * @return {string}
 */
var gcdOfStrings = function(str1, str2) {
    if (str1 + str2 !== str2 + str1) {
        return """";
    }

    let gcd = (a, b) => {
        while (b) {
            let temp = b;
            b = a % b;
            a = temp;
        }
        return a;
    };

    return str1.substring(0, gcd(str1.length, str2.length));
};","The provided code efficiently determines the greatest common divisor (GCD) of two strings, str1 and str2. It begins by checking if the concatenation of str1 and str2 is equal to the concatenation of str2 and str1. If they aren't equal, it signifies that no common divisor exists, and an empty string is returned. Otherwise, a Euclidean algorithm-based GCD function is employed to find the GCD of the lengths of the two strings. Finally, a substring of str1, from the beginning up to the calculated GCD length, is returned as the largest common divisor of both strings. This approach ensures correctness and efficiency in identifying the largest string that divides both input strings."
"var reverseWords = function(s) {
    let words = s.split(' ');
    let res = [];

    for (let i = words.length - 1; i >= 0; i--) {
        if (words[i]) {
            res.push(words[i]);
        }
    }

    return res.join(' ');
};",Medium,"/**
 * @param {string} s
 * @return {string}
 */
var reverseWords = function(s) {
    // Trim leading and trailing spaces
    s = s.trim();

    // Split the string into words
    const words = s.split(/\s+/);

    // Reverse the array of words
    const reversedWords = words.reverse();

    // Join the reversed words with a single space
    const reversedString = reversedWords.join(' ');

    // Return the reversed string
    return reversedString;
};","The solution trims the input string to remove leading/trailing spaces and then splits the string into an array of words using the split method with a regular expression that matches one or more whitespace characters. The order of words in the array is reversed using the reverse method. Finally, the reversed words are joined back into a single string with single spaces using the join method. This approach handles multiple spaces between words effectively and ensures that the returned string has only single spaces separating the words."
"var productExceptSelf = function(nums) {
    const output = Array(nums.length).fill(1);

    let left = 1;
    for (let i = 0; i < nums.length; i++) {
        output[i] *= left;
        left *= nums[i];
    }

    let right = 1;
    for (let i = nums.length - 1; i >= 0; i--) {
        output[i] *= right;
        right *= nums[i];
    }

    return output;    
};",Medium,"/**
 * @param {number[]} nums
 * @return {number[]}
 */
var productExceptSelf = function(nums) {
    const n = nums.length;
    const result = new Array(n).fill(1);

    // Calculate prefix products
    let prefixProduct = 1;
    for (let i = 0; i < n; i++) {
        result[i] = prefixProduct;
        prefixProduct *= nums[i];
    }

    // Calculate suffix products and multiply with prefix products
    let suffixProduct = 1;
    for (let i = n - 1; i >= 0; i--) {
        result[i] *= suffixProduct;
        suffixProduct *= nums[i];
    }

    return result;
};","This code calculates the product of all elements except self without using division and in O(n) time. It uses two passes: one to calculate prefix products and store them in the result array, and another to calculate suffix products and multiply them with the corresponding prefix products already stored in the result. This approach avoids division and efficiently computes the desired output."
"/**
 * @param {character[]} chars
 * @return {number}
 */
var compress = function(chars) {
    let write = 0;
    let read = 0;

    while (read < chars.length) {
        let char = chars[read];
        let count = 0;

        // Count the number of consecutive characters
        while (read < chars.length && chars[read] === char) {
            count++;
            read++;
        }
        chars[write] = char;
        write++;
        if (count > 1) {
            for (let digit of String(count)) {
                chars[write] = digit;
                write++;
            }
        }
    }

    return write;
};",Medium,"/**
 * @param {character[]} chars
 * @return {number}
 */
var compress = function(chars) {
    if (!chars || chars.length === 0) {
        return 0;
    }

    let writeIndex = 0;
    let readIndex = 0;

    while (readIndex < chars.length) {
        const currentChar = chars[readIndex];
        let count = 0;

        while (readIndex < chars.length && chars[readIndex] === currentChar) {
            readIndex++;
            count++;
        }

        chars[writeIndex++] = currentChar;

        if (count > 1) {
            const countStr = count.toString();
            for (const digit of countStr) {
                chars[writeIndex++] = digit;
            }
        }
    }

    return writeIndex;
};","This code iterates through the input array 'chars', keeping track of consecutive repeating characters. A 'writeIndex' maintains the position for writing the compressed characters back into the array. When a group of repeating characters is encountered, the character and its count (if greater than 1) are written to the array. The function returns the new length of the modified array, indicated by 'writeIndex'."
"/**
 * @param {number[]} nums
 * @param {number} k
 * @return {number}
 */
var longestOnes = function(nums, k) {
    let left = 0
    let max_length = 0
    let zero_count = 0
    for (let right = 0; right < nums.length; right++) {
        if(nums[right] == 0){
            zero_count += 1
        }
        while(zero_count > k) {
            if(nums[left] == 0) {
                zero_count -= 1
            }
            left++
        }
        // Calculate the length of the current valid window 
        // and update max_length
        max_length = Math.max(max_length, right- left + 1)
    }
    return max_length
};",Medium,"/**
 * @param {number[]} nums
 * @param {number} k
 * @return {number}
 */
var longestOnes = function(nums, k) {
    let left = 0;
    let right = 0;
    let maxConsecutiveOnes = 0;
    let zerosFlipped = 0;

    while (right < nums.length) {
        if (nums[right] === 0) {
            zerosFlipped++;
        }

        while (zerosFlipped > k) {
            if (nums[left] === 0) {
                zerosFlipped--;
            }
            left++;
        }

        maxConsecutiveOnes = Math.max(maxConsecutiveOnes, right - left + 1);
        right++;
    }

    return maxConsecutiveOnes;
};","This code implements a sliding window approach. The `left` and `right` pointers define the window's boundaries. The `zerosFlipped` variable tracks the number of zeros within the current window. The outer loop expands the window by moving the `right` pointer. If a zero is encountered, `zerosFlipped` is incremented. The inner loop shrinks the window from the left until `zerosFlipped` is no longer greater than `k`. The `maxConsecutiveOnes` variable keeps track of the maximum window size seen so far. This approach efficiently finds the longest subarray with at most k zeros."
"/**
 * @param {number[]} nums1
 * @param {number[]} nums2
 * @return {number[][]}
 */
var findDifference = function(nums1, nums2) {
    let set1 = new Set(nums1);
    let set2 = new Set(nums2);
    let uniqueToNums1 = Array.from(set1).filter(x => !set2.has(x));
    let uniqueToNums2 = Array.from(set2).filter(x => !set1.has(x));

    return [uniqueToNums1, uniqueToNums2];
};",Medium,"/**
 * @param {number[]} nums1
 * @param {number[]} nums2
 * @return {number[][]}
 */
var findDifference = function(nums1, nums2) {
    const set1 = new Set(nums1);
    const set2 = new Set(nums2);
    const diff1 = [];
    const diff2 = [];

    for (const num of set1) {
        if (!set2.has(num)) {
            diff1.push(num);
        }
    }

    for (const num of set2) {
        if (!set1.has(num)) {
            diff2.push(num);
        }
    }

    return [diff1, diff2];
};","This code leverages Sets for efficient lookups. It initializes two sets, set1 and set2, with the elements of nums1 and nums2 respectively. Then, it iterates through each set, checking if an element is present in the other set using the has() method. If an element is not found in the other set, it's added to the corresponding difference array (diff1 or diff2). Finally, the function returns a 2D array containing the two difference arrays."
"/**
 * @param {string} s
 * @return {string}
 */
var removeStars = function(s) {
let i = 0;
    let stk = [];
     while(i<s.length){
         if(s.charAt(i)===""*""){
            if(stk.length>0){
                stk.pop();
            }
         }
         else {
             stk.push(s.charAt(i))
         }
         i++;
     }
    return stk.join("""");
};",Medium,"/**
 * @param {string} s
 * @return {string}
 */
var removeStars = function(s) {
    let stack = [];
    for (let char of s) {
        if (char === '*') {
            stack.pop();
        } else {
            stack.push(char);
        }
    }
    return stack.join('');
};","This code iterates through the input string 's'. If a character is a star, it pops the last element from the stack, effectively removing the closest non-star character to its left and the star itself. Otherwise, the character is pushed onto the stack. Finally, the remaining characters in the stack are joined to form the resulting string. This approach ensures that the operations are performed according to the problem description and handles all stars efficiently."
"var predictPartyVictory = function(senate) {
    senate = senate.split('');
    while(senate.length) {
        var first = senate.shift();
        var len = senate.length;

        for(var i=0; i<len; i++) {
            if(first != senate[i]) {
                senate.splice(i, 1);
                senate.push(first);
                break;
            }
        }
        if(i == len) {
            return first == 'D' ? 'Dire' : 'Radiant';
        }
    }
};",Medium,"/**
 * @param {string} senate
 * @return {string}
 */
var predictPartyVictory = function(senate) {
    let n = senate.length;
    let radiant = [];
    let dire = [];
    let banned = new Array(n).fill(false);

    for (let i = 0; i < n; i++) {
        if (senate[i] === 'R') {
            radiant.push(i);
        } else {
            dire.push(i);
        }
    }

    while (radiant.length > 0 && dire.length > 0) {
        let r_idx = radiant.shift();
        let d_idx = dire.shift();

        if (!banned[r_idx] && !banned[d_idx]) {
            if (r_idx < d_idx) {
                radiant.push(r_idx + n);
                banned[d_idx] = true;
            } else {
                dire.push(d_idx + n);
                banned[r_idx] = true;
            }
        } else if (!banned[r_idx]) {
            radiant.push(r_idx + n);
        } else if (!banned[d_idx]) {
            dire.push(d_idx + n);
        }
    }

    return radiant.length > 0 ? ""Radiant"" : ""Dire"";
};","This code simulates the voting process using queues for Radiant and Dire senators. Senators ban opponents based on their index in the original senate string. A 'banned' array tracks banned senators. The simulation continues until one party has no remaining senators.  The function returns ""Radiant"" if the Radiant party wins, and ""Dire"" otherwise. This approach efficiently handles the round-based banning process and ensures that the correct winning party is determined based on the given rules."
"/**
 * Definition for singly-linked list.
 * function ListNode(val, next) {
 *     this.val = (val===undefined ? 0 : val)
 *     this.next = (next===undefined ? null : next)
 * }
 */
/**
 * @param {ListNode} head
 * @return {ListNode}
 */
var deleteMiddle = function(head) {
    if(head === null)return null;
    prev = new ListNode(0);
    prev.next = head;
    slow = prev;
    fast = head;
    while(fast != null && fast.next != null){
        slow = slow.next;
        fast = fast.next.next;
    }
    slow.next = slow.next.next;
    return prev.next;
};",Medium,"/**
 * Definition for singly-linked list.
 * function ListNode(val, next) {
 *     this.val = (val===undefined ? 0 : val)
 *     this.next = (next===undefined ? null : next)
 * }
 */
/**
 * @param {ListNode} head
 * @return {ListNode}
 */
var deleteMiddle = function(head) {
    if (!head || !head.next) return null; // Handle empty or single-node list

    let slow = head;
    let fast = head;
    let prev = null;

    while (fast && fast.next) {
        prev = slow;
        slow = slow.next;
        fast = fast.next.next;
    }

    prev.next = slow.next; // Skip the middle node

    return head;
};","The provided code efficiently removes the middle node from a singly linked list. It uses the fast and slow pointer technique. The fast pointer moves two steps at a time while the slow pointer moves one step. When the fast pointer reaches the end, the slow pointer is at the middle. We use a 'prev' pointer to keep track of the node before the slow pointer so that we can easily skip the middle node by adjusting the 'next' pointers."
"function lowestCommonAncestor(root, p, q) {
  if (!root || root === p || root === q) return root;
  var resL = lowestCommonAncestor(root.left, p, q);
  var resR = lowestCommonAncestor(root.right, p, q);
  return (resL && resR) ? root : (resL || resR);
}",Medium,"/**
 * Definition for a binary tree node.
 * function TreeNode(val) {
 *     this.val = val;
 *     this.left = this.right = null;
 * }
 */
/**
 * @param {TreeNode} root
 * @param {TreeNode} p
 * @param {TreeNode} q
 * @return {TreeNode}
 */
var lowestCommonAncestor = function(root, p, q) {
    if (!root || root === p || root === q) {
        return root;
    }

    const leftLCA = lowestCommonAncestor(root.left, p, q);
    const rightLCA = lowestCommonAncestor(root.right, p, q);

    if (leftLCA && rightLCA) {
        return root; // Both nodes found in different subtrees
    }

    return leftLCA || rightLCA; // One or both nodes found in a single subtree
};","This code implements a recursive approach to find the LCA. It checks three base cases: if the current node is null, p, or q, then it returns the current node. Otherwise, it recursively searches the left and right subtrees. If both p and q are found in different subtrees, the current node is the LCA. If p and q are found in the same subtree, the LCA is returned from that subtree."
"var findCircleNum = function (isConnected) {

    let provinces = 0;
    let visited = new Array(isConnected.length).fill(false);

    for (let i = 0; i < isConnected.length; i++) {
        if (!visited[i]) {
            provinces++;
            dfs(isConnected, visited, i);
        }
    }
    return provinces;
};

function dfs(isConnected, visited, i) {

    visited[i] = true;
    
    for (let j = 0; j < isConnected.length; j++) {
        if (isConnected[i][j] === 1 && !visited[j]) {
            dfs(isConnected, visited, j);
        }
    }
}",Medium,"/**
 * @param {number[][]} isConnected
 * @return {number}
 */
var findCircleNum = function(isConnected) {
    if (!isConnected || isConnected.length === 0) {
        return 0; // Handle empty input
    }

    const n = isConnected.length;
    const visited = new Array(n).fill(false);
    let provinces = 0;

    const dfs = (city) => {
        visited[city] = true;
        for (let neighbor = 0; neighbor < n; neighbor++) {
            if (isConnected[city][neighbor] === 1 && !visited[neighbor]) {
                dfs(neighbor);
            }
        }
    };

    for (let i = 0; i < n; i++) {
        if (!visited[i]) {
            dfs(i);
            provinces++;
        }
    }

    return provinces;
};","This code uses Depth-First Search (DFS) to find the number of provinces.  It initializes a visited array to keep track of visited cities. The main loop iterates through each city. If a city hasn't been visited, it performs DFS starting from that city, marking all reachable cities as visited. Each time a new DFS starts, it signifies a new province. The function returns the total count of provinces. Error handling is included for an empty input array."
"var findPeakElement = function(nums) {
    var start = 0, end = nums.length - 1;
    while (start < end) {
        var mid = Math.floor((start + end) / 2);
        if (mid === 0) {
            return nums[0] >= nums[1] ? 0 : 1;
        }
        if (mid === end) {
            return nums[end - 1] >= nums[end - 2] ? end - 1 : end - 2;
        }

        if (nums[mid] > nums[mid + 1] && nums[mid] > nums[mid - 1]) {
            return mid;
        }
        if (nums[mid] < nums[mid - 1]) {
            end = mid - 1;
        } else {
            start = mid + 1;
        }
    }
    return start;
};",Medium,"/**
 * @param {number[]} nums
 * @return {number}
 */
var findPeakElement = function(nums) {
    let left = 0;
    let right = nums.length - 1;

    while (left < right) {
        const mid = Math.floor((left + right) / 2);

        if (nums[mid] > nums[mid + 1]) {
            // We are on a descending slope, so the peak must be to the left
            // or at mid itself.
            right = mid;
        } else {
            // We are on an ascending slope, so the peak must be to the right.
            left = mid + 1;
        }
    }

    // At this point, left and right will converge to a peak element's index.
    return left;
};","This solution uses a binary search approach to find a peak element in O(log n) time. The core idea is to compare the middle element with its right neighbor. If the middle element is greater, then a peak element must exist in the left half (including the middle element). Otherwise, a peak element must exist in the right half. This process is repeated until the search space converges to a single element, which is guaranteed to be a peak element due to the given constraints."
