,gt_code,level,refactor_code,rationale
10,"class Calculator {
  constructor(value) {
    this.result = value;
  }
  add(value) {
    this.result += value;
    return this;
  }

  subtract(value) {
    this.result -= value;
    return this;
  }

  multiply(value) {
    this.result *= value;
    return this;
  }

  divide(value) {
    if (value === 0) {
      throw new Error('Division by zero is not allowed');
    }
    this.result /= value;
    return this;
  }

  power(value) {
    this.result = Math.pow(this.result, value);
    return this;
  }

  getResult() {
    return this.result;
  }
}",Medium,"class Calculator {\n    constructor(value) {\n        this.result = value;\n    }\n\n    add(value) {\n        this.result += value;\n        return this;\n    }\n\n    subtract(value) {\n        this.result -= value;\n        return this;\n    }\n\n    multiply(value) {\n        this.result *= value;\n        return this;\n    }\n\n    divide(value) {\n        if (value === 0) {\n            throw new Error('Division by zero is not allowed');\n        }\n        this.result /= value;\n        return this;\n    }\n\n    power(value) {\n        this.result = Math.pow(this.result, value);\n        return this;\n    }\n\n    getResult() {\n        return this.result;\n    }\n}","The provided JavaScript code defines a Calculator class with methods for addition, subtraction, multiplication, division, and exponentiation. It uses modern JavaScript syntax and includes error handling for division by zero. The class maintains a 'result' property that is updated with each operation and can be retrieved using the 'getResult' method. This implementation follows best practices for code organization and readability."
11,"/**
 * @param {ListNode[]} lists
 * @return {ListNode}
 */

class ListNode {
  constructor(val, next) {
    this.val = (val === undefined ? 0 : val);
    this.next = (next === undefined ? null : next);
  }
}

function arrayToList(array) {
    if (array.length === 0) return null;

    let head = new ListNode(array[0]);
    let current = head;

    for (let i = 1; i < array.length; i++) {
        current.next = new ListNode(array[i]);
        current = current.next;
    }

    return head;
}

var mergeKLists = function (lists) {
    let nums = []

    for (let i = 0; i < lists.length; i++) {
        let current = lists[i]
        while (current !== null) {
            nums.push(current.val)
            current = current.next
        }
    }

    return arrayToList(nums.sort((a, b) => a - b))
};",Medium,"function mergeKLists(lists) {
      if (!lists.length) return null;

      let dummy = new ListNode(0);
      let current = dummy;

      while (lists.length) {
        let min = Infinity;
        let minIndex = -1;

        for (let i = 0; i < lists.length; i++) {
          if (lists[i] && lists[i].val < min) {
            min = lists[i].val;
            minIndex = i;
          }
        }

        if (minIndex === -1) break;

        current.next = lists[minIndex];
        current = current.next;
        lists[minIndex] = lists[minIndex].next;
      }

      return dummy.next;
    }","The approach used here is to create a dummy node and then iterate through the lists to find the smallest value. Once the smallest value is found, it is added to the dummy node's next pointer and the current pointer is moved to the newly added node. This process is repeated until all nodes from the input lists are merged into a single sorted list."
12,"/**
 * @param {string} word1
 * @param {string} word2
 * @return {string}
 */
var mergeAlternately = function(word1, word2) {
 let result = '';
  for (let i = 0; i < Math.max(word1.length, word2.length); i++) {
    if (i < word1.length) result += word1[i];
    if (i < word2.length) result += word2[i];
  }
  return result;
};",Easy,"function mergeAlternately(word1, word2) {
      if (typeof word1 !== 'string' || typeof word2 !== 'string') {
        throw new Error('Both arguments must be strings');
      }

      let result = '';
      let maxLength = Math.max(word1.length, word2.length);

      for (let i = 0; i < maxLength; i++) {
        if (i < word1.length) {
          result += word1[i];
        }
        if (i < word2.length) {
          result += word2[i];
        }
      }

      return result;
    }","The function first checks if both arguments are strings and throws an error if they are not. It then initializes an empty string to store the merged result and calculates the maximum length of the two input strings. A loop runs up to the maximum length, appending characters from both strings to the result string in alternating order. If one string is shorter than the other, the remaining characters from the longer string are appended to the end of the result. Finally, the merged string is returned."
13,"var gcdOfStrings = function (str1, str2) {
    // handle the base case
    if (str1 + str2 !== str2 + str1) return '';
    let a = str1.length
    let b = str2.length

    // loop (divide) until you find the 
    // highest common factor (length of string) 
    // like we did in maths
    while (b) {
        let temp = b
        b = a % b
        a = temp
    }
    return str1.substring(0, a)
};",Easy,"function gcdOfStrings(str1, str2) {
  if (str1.length < str2.length) {
    [str1, str2] = [str2, str1];
  }

  while (str2.length > 0) {
    [str1, str2] = [str2, str1.slice(0, str1.length % str2.length)];
  }

  return str1;
}
","This function calculates the greatest common divisor (gcd) of two strings using the Euclidean algorithm. It first checks if the length of str1 is less than str2 and swaps them if necessary. Then, it enters a loop where it continuously divides str1 by str2 and updates str1 and str2 with the remainder and the original str2, respectively, until str2 becomes empty. At this point, str1 is the gcd of the original str1 and str2."
14,"var reverseWords = function(s) {
    let words = s.split(' ');
    let res = [];

    for (let i = words.length - 1; i >= 0; i--) {
        if (words[i]) {
            res.push(words[i]);
        }
    }

    return res.join(' ');
};",Medium,function reverseWords(s) { return s.trim().split(/s+/).reverse().join(' '); },"The function first removes any leading or trailing spaces from the input string using the trim() method. Then, it splits the string into an array of words using a regular expression that matches one or more spaces. The reverse() method is used to reverse the order of the words in the array. Finally, the join() method is used to concatenate the words back into a single string, separated by a single space."
15,"var productExceptSelf = function(nums) {
    const output = Array(nums.length).fill(1);

    let left = 1;
    for (let i = 0; i < nums.length; i++) {
        output[i] *= left;
        left *= nums[i];
    }

    let right = 1;
    for (let i = nums.length - 1; i >= 0; i--) {
        output[i] *= right;
        right *= nums[i];
    }

    return output;    
};",Medium,"function productExceptSelf(nums) {
      if (!Array.isArray(nums)) {
        throw new Error('Input must be an array');
      }

      const result = [];
      let leftProduct = 1;

      for (let i = 0; i < nums.length; i++) {
        result[i] = leftProduct;
        leftProduct *= nums[i];
      }

      let rightProduct = 1;
      for (let i = nums.length - 1; i >= 0; i--) {
        result[i] *= rightProduct;
        rightProduct *= nums[i];
      }

      return result;
    }","This function first checks if the input is an array and throws an error if it's not. Then, it initializes an empty array to store the results and a variable to keep track of the product of elements to the left of the current index. It iterates through the input array once to calculate the product of elements to the left for each index. After that, it initializes another variable to keep track of the product of elements to the right of the current index and iterates through the array again in reverse order to calculate the product of elements to the right for each index. Finally, it multiplies the left and right products for each index and returns the resulting array."
16,"/**
 * @param {character[]} chars
 * @return {number}
 */
var compress = function(chars) {
    let write = 0;
    let read = 0;

    while (read < chars.length) {
        let char = chars[read];
        let count = 0;

        // Count the number of consecutive characters
        while (read < chars.length && chars[read] === char) {
            count++;
            read++;
        }
        chars[write] = char;
        write++;
        if (count > 1) {
            for (let digit of String(count)) {
                chars[write] = digit;
                write++;
            }
        }
    }

    return write;
};",Medium,"var compress = function(chars) {
  let result = '';
  let count = 1;
  for(let i = 1; i < chars.length; i++) {
    if(chars[i] === chars[i-1]) {
      count++;
    } else {
      result += chars[i-1];
      if(count > 1) {
        result += count.toString();
      }
      count = 1;
    }
  }
  result += chars[chars.length-1];
  if(count > 1) {
    result += count.toString();
  }
  return result.length;
};","This function iterates through the input array of characters, compressing consecutive repeating characters. It keeps track of the count of each repeating character and appends the character and its count to the result string when encountering a different character. After the loop, it appends the last character and its count to the result string. Finally, it returns the length of the compressed string."
17,"/**
 * @param {number[]} nums
 * @param {number} k
 * @return {number}
 */
var longestOnes = function(nums, k) {
    let left = 0
    let max_length = 0
    let zero_count = 0
    for (let right = 0; right < nums.length; right++) {
        if(nums[right] == 0){
            zero_count += 1
        }
        while(zero_count > k) {
            if(nums[left] == 0) {
                zero_count -= 1
            }
            left++
        }
        // Calculate the length of the current valid window 
        // and update max_length
        max_length = Math.max(max_length, right- left + 1)
    }
    return max_length
};",Medium,"function longestOnes(nums, k) {
      if (nums.length === 0 || k < 0) {
        throw new Error('Invalid input');
      }

      let maxOnes = 0;
      let windowStart = 0;
      let zerosInWindow = 0;

      for (let windowEnd = 0; windowEnd < nums.length; windowEnd++) {
        if (nums[windowEnd] === 0) {
          zerosInWindow++;
        }

        while (zerosInWindow > k) {
          if (nums[windowStart] === 0) {
            zerosInWindow--;
          }
          windowStart++;
        }

        maxOnes = Math.max(maxOnes, windowEnd - windowStart + 1);
      }

      return maxOnes;
    }",This function uses a sliding window approach to find the maximum number of consecutive 1's in the array. It keeps track of the number of zeros in the current window and adjusts the window size accordingly to not exceed the allowed number of flips (k).
18,"/**
 * @param {number[]} nums1
 * @param {number[]} nums2
 * @return {number[][]}
 */
var findDifference = function(nums1, nums2) {
    let set1 = new Set(nums1);
    let set2 = new Set(nums2);
    let uniqueToNums1 = Array.from(set1).filter(x => !set2.has(x));
    let uniqueToNums2 = Array.from(set2).filter(x => !set1.has(x));

    return [uniqueToNums1, uniqueToNums2];
};",Medium,"function findDifference(nums1, nums2) {
      if (!Array.isArray(nums1) || !Array.isArray(nums2)) {
        throw new Error('Both inputs must be arrays');
      }

      const set1 = new Set(nums1);
      const set2 = new Set(nums2);

      const result = [
        [...set1].filter(item => !set2.has(item)),
        [...set2].filter(item => !set1.has(item))
      ];

      return result;
    }","We first check if both inputs are arrays and throw an error if they are not. Then, we create two sets from the input arrays to remove duplicates. Finally, we use the filter method to find the elements unique to each set and return them as a list of two arrays."
19,"/**
 * @param {string} s
 * @return {string}
 */
var removeStars = function(s) {
let i = 0;
    let stk = [];
     while(i<s.length){
         if(s.charAt(i)===""*""){
            if(stk.length>0){
                stk.pop();
            }
         }
         else {
             stk.push(s.charAt(i))
         }
         i++;
     }
    return stk.join("""");
};",Medium,"function removeStars(s) { let result = ''; for(let i = 0; i < s.length; i++) { if(s[i] === '*') { if(result.length > 0) result = result.slice(0, -1); } else { result += s[i]; } } return result; }","The function iterates through the input string. When it encounters a star, it removes the last character from the result string if it's not empty. When it encounters a non-star character, it adds it to the result string. This way, the function effectively removes the closest non-star character to the left of each star and the star itself, as required."
20,"var predictPartyVictory = function(senate) {
    senate = senate.split('');
    while(senate.length) {
        var first = senate.shift();
        var len = senate.length;

        for(var i=0; i<len; i++) {
            if(first != senate[i]) {
                senate.splice(i, 1);
                senate.push(first);
                break;
            }
        }
        if(i == len) {
            return first == 'D' ? 'Dire' : 'Radiant';
        }
    }
};",Medium,"function predictPartyVictory(senate) {
  if (!senate || typeof senate !== 'string') {
    throw new Error('Invalid input: Senate must be a non-empty string');
  }

  const n = senate.length;
  let radiantCount = 0;
  let direCount = 0;

  for (let i = 0; i < n; i++) {
    if (senate[i] === 'R') {
      radiantCount++;
    } else if (senate[i] === 'D') {
      direCount++;
    } else {
      throw new Error('Invalid input: Each character in the string must be either R or D');
    }
  }

  if (radiantCount === direCount) {
    return 'Radiant';
  } else if (radiantCount > direCount) {
    return 'Radiant';
  } else {
    return 'Dire';
  }
}
","The function first checks if the input is a valid string. Then, it counts the number of 'R' and 'D' characters in the string, representing the Radiant and Dire parties, respectively. If the counts are equal, the function returns 'Radiant' as the victor because the first senator in the string has the advantage. If the Radiant party has more senators, it will win. Otherwise, the Dire party will win."
21,"/**
 * Definition for singly-linked list.
 * function ListNode(val, next) {
 *     this.val = (val===undefined ? 0 : val)
 *     this.next = (next===undefined ? null : next)
 * }
 */
/**
 * @param {ListNode} head
 * @return {ListNode}
 */
var deleteMiddle = function(head) {
    if(head === null)return null;
    prev = new ListNode(0);
    prev.next = head;
    slow = prev;
    fast = head;
    while(fast != null && fast.next != null){
        slow = slow.next;
        fast = fast.next.next;
    }
    slow.next = slow.next.next;
    return prev.next;
};",Medium,"function deleteMiddle(head) {
      if (!head || !head.next) {
        return null;
      }

      let slow = head;
      let fast = head.next;

      while (fast && fast.next) {
        slow = slow.next;
        fast = fast.next.next;
      }

      slow.next = slow.next.next;
      return head;
    }","We use the slow and fast pointer technique to find the middle node in the linked list. The slow pointer moves one step at a time, while the fast pointer moves two steps at a time. When the fast pointer reaches the end of the list, the slow pointer will be at the middle node. We then delete the middle node by linking the slow node to the node after the middle node. This approach ensures that we handle edge cases such as an empty list or a list with only one node."
22,"function lowestCommonAncestor(root, p, q) {
  if (!root || root === p || root === q) return root;
  var resL = lowestCommonAncestor(root.left, p, q);
  var resR = lowestCommonAncestor(root.right, p, q);
  return (resL && resR) ? root : (resL || resR);
}",Medium,"function lowestCommonAncestor(root, p, q) {
      if (!root) {
        throw new Error('Invalid root node');
      }

      if (root === p || root === q) {
        return root;
      }

      const left = lowestCommonAncestor(root.left, p, q);
      const right = lowestCommonAncestor(root.right, p, q);

      if (left && right) {
        return root;
      }

      return left || right;
    }","The function takes a binary tree root and two nodes p and q as input. It recursively checks if the current node is either p or q, and returns the current node if true. If not, it calls itself on the left and right child nodes. If both calls return a node, it means p and q are in different subtrees of the current node, so the current node is the LCA. If only one call returns a node, it means p and q are in the same subtree, so we return that node. If both calls return null, it means p and q are not in the tree, so we throw an error."
23,"var findCircleNum = function (isConnected) {

    let provinces = 0;
    let visited = new Array(isConnected.length).fill(false);

    for (let i = 0; i < isConnected.length; i++) {
        if (!visited[i]) {
            provinces++;
            dfs(isConnected, visited, i);
        }
    }
    return provinces;
};

function dfs(isConnected, visited, i) {

    visited[i] = true;
    
    for (let j = 0; j < isConnected.length; j++) {
        if (isConnected[i][j] === 1 && !visited[j]) {
            dfs(isConnected, visited, j);
        }
    }
}",Medium,"function findCircleNum(isConnected) {
  const n = isConnected.length;
  const visited = new Array(n).fill(false);
  let provinces = 0;

  function dfs(city) {
    visited[city] = true;
    for (let i = 0; i < n; i++) {
      if (isConnected[city][i] === 1 && !visited[i]) {
        dfs(i);
      }
    }
  }

  for (let i = 0; i < n; i++) {
    if (!visited[i]) {
      dfs(i);
      provinces++;
    }
  }

  return provinces;
}
","This function uses depth-first search (DFS) to traverse the graph represented by the 'isConnected' matrix. It keeps track of visited cities in the 'visited' array. For each unvisited city, it calls the 'dfs' function to explore all connected cities. After exploring all connected cities, it increments the 'provinces' count. Finally, it returns the total number of provinces."
24,"var findPeakElement = function(nums) {
    var start = 0, end = nums.length - 1;
    while (start < end) {
        var mid = Math.floor((start + end) / 2);
        if (mid === 0) {
            return nums[0] >= nums[1] ? 0 : 1;
        }
        if (mid === end) {
            return nums[end - 1] >= nums[end - 2] ? end - 1 : end - 2;
        }

        if (nums[mid] > nums[mid + 1] && nums[mid] > nums[mid - 1]) {
            return mid;
        }
        if (nums[mid] < nums[mid - 1]) {
            end = mid - 1;
        } else {
            start = mid + 1;
        }
    }
    return start;
};",Medium,"function findPeakElement(nums) {
      if (nums.length === 0) {
        throw new Error('Array must not be empty');
      }
      if (nums.length === 1) {
        return 0;
      }
      let left = 0;
      let right = nums.length - 1;
      while (left < right) {
        const mid = Math.floor((left + right) / 2);
        if (nums[mid] > nums[mid - 1] && nums[mid] > nums[mid + 1]) {
          return mid;
        } else if (nums[mid] < nums[mid - 1]) {
          right = mid - 1;
        } else {
          left = mid + 1;
        }
      }
      return left;
    }","We use a binary search approach to find the peak element in O(log n) time. We keep track of the left and right indices of the current search range. If the middle element is greater than its neighbors, it is a peak. If not, we move the search range to the side where the middle element is smaller than its neighbor. This ensures that we are always moving towards a peak element. If the array contains multiple peaks, this algorithm will return the index of one of them."
25,"var twoSum = function(nums, target) {
    
    let numToIndexMap = {};

    
    for (let i = 0; i < nums.length; i++) {
        
        let diff = target - nums[i];

        
        if (numToIndexMap.hasOwnProperty(diff)) {
            
            return [i, numToIndexMap[diff]];
        }

        
        numToIndexMap[nums[i]] = i;
    }

    
    return null;
};",Easy,"function twoSum(nums, target) {
      if (!Array.isArray(nums) || nums.length === 0) {
        throw new Error('Input must be a non-empty array');
      }
      if (typeof target !== 'number') {
        throw new Error('Target must be a number');
      }

      const numObject = {};
      for (let i = 0; i < nums.length; i++) {
        const currentNum = nums[i];
        if (typeof currentNum !== 'number') {
          throw new Error('All elements in the array must be numbers');
        }
        numObject[currentNum] = i;
      }

      for (let i = 0; i < nums.length; i++) {
        const complement = target - nums[i];
        if (numObject.hasOwnProperty(complement) && numObject[complement] !== i) {
          return [i, numObject[complement]];
        }
      }

      throw new Error('No two numbers in the array add up to the target');
    }","The function first checks if the input is valid. It then creates an object where each key is a number from the array and its value is the index of that number. It then iterates through the array again, checking if the complement of each number (target - current number) exists in the object and is not the same index. If it finds such a pair, it returns their indices. If no such pair is found after iterating through the entire array, it throws an error."
26,"var isAnagram = function(s, t) {
    if (s.length !== t.length) {
        return false;
    }
    
    var freq = new Array(26).fill(0);
    for (var i = 0; i < s.length; i++) {
        freq[s.charCodeAt(i) - 'a'.charCodeAt(0)]++;
        freq[t.charCodeAt(i) - 'a'.charCodeAt(0)]--;
    }
    
    for (var i = 0; i < freq.length; i++) {
        if (freq[i] !== 0) {
            return false;
        }
    }
    
    return true;
};",Easy,"function isAnagram(s, t) {
      if (s.length !== t.length) {
        return false;
      }
      const sMap = {};
      const tMap = {};
      for (let i = 0; i < s.length; i++) {
        sMap[s[i]] = sMap[s[i]] + 1 || 1;
        tMap[t[i]] = tMap[t[i]] + 1 || 1;
      }
      for (let key in sMap) {
        if (sMap[key] !== tMap[key]) {
          return false;
        }
      }
      return true;
    }","This function first checks if the lengths of the two strings are equal. If not, it immediately returns false because anagrams must have the same number of characters. Then, it creates two objects, sMap and tMap, to store the frequency of each character in the strings. It iterates through each character in the strings and increments the corresponding key in the maps. Finally, it checks if the frequency of each character in sMap is equal to the frequency in tMap. If all frequencies are equal, it returns true, indicating that the strings are anagrams."
27,"var romanToInt = function(s) {
    let res = 0;
    const roman = {
        'I': 1,
        'V': 5,
        'X': 10,
        'L': 50,
        'C': 100,
        'D': 500,
        'M': 1000
    };

    for (let i = 0; i < s.length - 1; i++) {
        if (roman[s[i]] < roman[s[i + 1]]) {
            res -= roman[s[i]];
        } else {
            res += roman[s[i]];
        }
    }

    return res + roman[s[s.length - 1]];    
};",Easy,"function romanToInt(s) {
  const map = { 'I': 1, 'V': 5, 'X': 10, 'L': 50, 'C': 100, 'D': 500, 'M': 1000 };
  let result = 0;
  for(let i = 0; i < s.length; i++) {
    if(map[s[i]] < map[s[i+1]]) {
      result -= map[s[i]];
    } else {
      result += map[s[i]];
    }
  }
  return result;
}","This function takes a string of Roman numerals as input and converts it to an integer. It uses a map object to store the values of each Roman numeral. The function then iterates through the input string, adding the value of each numeral to the result unless the current numeral is less than the next one, in which case it subtracts the value. This handles the cases where a smaller numeral appears before a larger one, indicating subtraction."
28,"var isPalindrome = function(x) {
    if (x < 0) {
        return false;
    }

    let reverse = 0;
    let xcopy = x;

    while (x > 0) {
        reverse = (reverse * 10) + (x % 10);
        x = Math.floor(x / 10);
    }

    return reverse === xcopy;    
};",Easy,function isPalindrome(x) { if (x < 0) return false; let reversed = 0; let original = x; while (x != 0) { let remainder = x % 10; reversed = reversed * 10 + remainder; x = Math.floor(x / 10); } return original === reversed; },"This function first checks if the input number is negative, in which case it immediately returns false because negative numbers cannot be palindromes. It then initializes two variables: 'reversed' to store the reversed version of the number, and 'original' to keep track of the original number. The function then enters a loop where it takes the remainder of the number when divided by 10 (to get the last digit), adds this to 'reversed' multiplied by 10 (to shift the digits to the left), and then divides the number by 10 (to remove the last digit). This process continues until the number becomes 0. Finally, the function checks if the 'original' number is equal to the 'reversed' number, returning true if they are equal (indicating a palindrome) and false otherwise."
