,gt_code,level,refactor_code,rationale
10,"class Calculator {
  constructor(value) {
    this.result = value;
  }
  add(value) {
    this.result += value;
    return this;
  }

  subtract(value) {
    this.result -= value;
    return this;
  }

  multiply(value) {
    this.result *= value;
    return this;
  }

  divide(value) {
    if (value === 0) {
      throw new Error('Division by zero is not allowed');
    }
    this.result /= value;
    return this;
  }

  power(value) {
    this.result = Math.pow(this.result, value);
    return this;
  }

  getResult() {
    return this.result;
  }
}",Medium,"class EventEmitter {
    #callbacks = {};

    /**
     * @param {string} eventName
     * @param {Function} callback
     * @return {Object}
     */
    subscribe(eventName, callback) {
        if (!this.#callbacks[eventName]) {
            this.#callbacks[eventName] = [];
        }

        this.#callbacks[eventName].push(callback);

        return {
            unsubscribe: () => {
                this.#callbacks[eventName] = this.#callbacks[eventName].filter(cb => cb !== callback);
            }
        };
    }

    /**
     * @param {string} eventName
     * @param {Array} args
     * @return {Array}
     */
    emit(eventName, args = []) {
        if (!this.#callbacks[eventName]) {
            return [];
        }

        const results = [];

        for (const callback of this.#callbacks[eventName]) {
            results.push(callback(...args));
        }

        return results;
    }
}","The EventEmitter class uses a #callbacks map to store the subscribed callbacks for each event name. When subscribing to an event, the callback is pushed to the corresponding event's array in the map. The subscribe method returns an object with an unsubscribe method that removes the callback from the map. When emitting an event, the class iterates through the callbacks for the event, calling each one with the provided arguments and collecting the results in an array. If there are no callbacks for the event, an empty array is returned."
11,"/**
 * @param {ListNode[]} lists
 * @return {ListNode}
 */

class ListNode {
  constructor(val, next) {
    this.val = (val === undefined ? 0 : val);
    this.next = (next === undefined ? null : next);
  }
}

function arrayToList(array) {
    if (array.length === 0) return null;

    let head = new ListNode(array[0]);
    let current = head;

    for (let i = 1; i < array.length; i++) {
        current.next = new ListNode(array[i]);
        current = current.next;
    }

    return head;
}

var mergeKLists = function (lists) {
    let nums = []

    for (let i = 0; i < lists.length; i++) {
        let current = lists[i]
        while (current !== null) {
            nums.push(current.val)
            current = current.next
        }
    }

    return arrayToList(nums.sort((a, b) => a - b))
};",Medium,"function mergeKLists(lists) {
  if (!lists.length) return null;

  const mergeTwoLists = (l1, l2) => {
    if (!l1) return l2;
    if (!l2) return l1;
    if (l1.val < l2.val) {
      l1.next = mergeTwoLists(l1.next, l2);
      return l1;
    }
    l2.next = mergeTwoLists(l1, l2.next);
    return l2;
  }

  let mergedList = lists[0];
  for (let i = 1; i < lists.length; i++) {
    mergedList = mergeTwoLists(mergedList, lists[i]);
  }

  return mergedList;
}","The problem can be solved by recursively merging two lists at a time, starting from the smallest two lists. This approach is based on the 'Merge two sorted linked lists' problem. First, we define a helper function 'mergeTwoLists' that takes two sorted linked lists and returns a new sorted linked list by comparing the head values of both lists. Then, we initialize our 'mergedList' as the first list in the 'lists' array. We then iterate over the rest of the lists, recursively merging the 'mergedList' with the current list using the 'mergeTwoLists' function. Finally, we return the 'mergedList' after all iterations."
12,"/**
 * @param {string} word1
 * @param {string} word2
 * @return {string}
 */
var mergeAlternately = function(word1, word2) {
 let result = '';
  for (let i = 0; i < Math.max(word1.length, word2.length); i++) {
    if (i < word1.length) result += word1[i];
    if (i < word2.length) result += word2[i];
  }
  return result;
};",Easy,"/**
 * @param {string} word1
 * @param {string} word2
 * @return {string}
 */
var mergeAlternately = function(word1, word2) {
  const lengthDiff = Math.abs(word1.length - word2.length);
  const maxLength = Math.max(word1.length, word2.length);

  let merged = '';

  for (let i = 0; i < maxLength; i++) {
    if (i < word1.length) merged += word1[i];
    if (i < word2.length) merged += word2[i];
  }

  if (lengthDiff > 0) {
    const longerWord = word1.length > word2.length ? word1 : word2;
    merged += longerWord.slice(maxLength);
  }

  return merged;
};
","The function takes two strings, `word1` and `word2`, as input and returns a merged string with letters alternating between the two input strings. The function first calculates the difference in length between the two strings and the maximum length of the two strings. It then iterates through the range of the maximum length, appending characters from both strings if the index is within their respective lengths. After the loop, if there is a length difference, the function appends the remaining characters from the longer string to the merged string. This approach handles strings of different lengths and ensures that all characters are added to the merged string in alternating order."
13,"var gcdOfStrings = function (str1, str2) {
    // handle the base case
    if (str1 + str2 !== str2 + str1) return '';
    let a = str1.length
    let b = str2.length

    // loop (divide) until you find the 
    // highest common factor (length of string) 
    // like we did in maths
    while (b) {
        let temp = b
        b = a % b
        a = temp
    }
    return str1.substring(0, a)
};",Easy,"/**
 * @param {string} str1
 * @param {string} str2
 * @return {string}
 */
var gcdOfStrings = function(str1, str2) {
    const length1 = str1.length;
    const length2 = str2.length;

    // Find the greatest common divisor (GCD) of the lengths of the two strings
    const gcd = (a, b) => (b === 0 ? a : gcd(b, a % b));
    const len = gcd(length1, length2);

    // Check if the substring of length 'len' divides both strings
    const subStr = str1.substring(0, len);
    return (str2.includes(subStr) && str1.repeat(str2.length / len).includes(str2)) ? subStr : '';
};","The problem can be solved by finding the greatest common divisor (GCD) of the lengths of the two strings and checking if the substring of that length divides both strings. The GCD is calculated using Euclidean algorithm. Then, the substring of the calculated length is extracted from the first string and checked if it is a divisor of both strings. This is done by checking if the second string contains the substring and if the first string, when repeated the required number of times, contains the second string. If the substring is a divisor of both strings, it is returned; otherwise, an empty string is returned."
14,"var reverseWords = function(s) {
    let words = s.split(' ');
    let res = [];

    for (let i = words.length - 1; i >= 0; i--) {
        if (words[i]) {
            res.push(words[i]);
        }
    }

    return res.join(' ');
};",Medium,"/**
 * @param {string} s
 * @return {string} 
 */
var reverseWords = function(s) {
  return s.trim().split(' ').filter(word => word !== '').reverse().join(' ');
};
","The problem can be broken down into several steps: removing leading and trailing spaces from the input string, splitting the string into words, filtering out any empty strings that may result from multiple spaces between words, reversing the order of the words, and finally joining the words back together into a single string with a single space between each word. This solution uses the `trim()`, `split()`, `filter()`, `reverse()`, and `join()` methods of the string and array objects in JavaScript to accomplish these steps. Error handling is not necessary in this case as the problem description states that the input string will always contain words separated by spaces, and the code will simply return an empty string if the input is a single space or a sequence of multiple spaces."
15,"var productExceptSelf = function(nums) {
    const output = Array(nums.length).fill(1);

    let left = 1;
    for (let i = 0; i < nums.length; i++) {
        output[i] *= left;
        left *= nums[i];
    }

    let right = 1;
    for (let i = nums.length - 1; i >= 0; i--) {
        output[i] *= right;
        right *= nums[i];
    }

    return output;    
};",Medium,"/**
 * @param {number[]} nums
 * @return {number[]}
 */
var productExceptSelf = function(nums) {
    const n = nums.length;
    const left = new Array(n).fill(1);
    const right = new Array(n).fill(1);

    // Calculate left products
    for (let i = 1; i < n; i++) {
        left[i] = left[i - 1] * nums[i - 1];
    }

    // Calculate right products
    for (let i = n - 2; i >= 0; i--) {
        right[i] = right[i + 1] * nums[i + 1];
    }

    // Combine left and right products
    const answer = [];
    for (let i = 0; i < n; i++) {
        answer.push(left[i] * right[i]);
    }

    return answer;
};","The problem can be solved by calculating the product of all numbers on the left and right sides of the current number. To avoid division, we calculate and store these products in separate arrays. This approach has a time complexity of O(n) because we iterate through the input array only twice. Error handling is not required in this case as the function handles only numeric arrays and does not involve external resources or user input."
16,"/**
 * @param {character[]} chars
 * @return {number}
 */
var compress = function(chars) {
    let write = 0;
    let read = 0;

    while (read < chars.length) {
        let char = chars[read];
        let count = 0;

        // Count the number of consecutive characters
        while (read < chars.length && chars[read] === char) {
            count++;
            read++;
        }
        chars[write] = char;
        write++;
        if (count > 1) {
            for (let digit of String(count)) {
                chars[write] = digit;
                write++;
            }
        }
    }

    return write;
};",Medium,"/**
 * @param {character[]} chars
 * @return {number}
 */
var compress = function(chars) {
    let index = 0;
    let anchor = 0;
    while (index < chars.length) {
        let count = 1;
        while (index + 1 < chars.length && chars[index] === chars[index + 1]) {
            index++;
            count++;
        }
        chars[anchor] = chars[index];
        if (count !== 1) {
            let strCount = count.toString();
            for (let i = 0; i < strCount.length; i++) {
                chars[anchor + i + 1] = strCount[i];
            }
            anchor += strCount.length;
        }
        index++;
        anchor++;
    }
    return anchor;
};","The algorithm maintains two pointers, `anchor` and `index`, that iterate through the input character array `chars`. For each group of consecutive repeating characters, it increments `index` until it finds a different character, while keeping track of the group's length in `count`. After each group, it stores the character and its count (if greater than 1) in `chars`, then moves `anchor` to the next position. The function returns the final position of `anchor`, which represents the new length of `chars` after compression."
17,"/**
 * @param {number[]} nums
 * @param {number} k
 * @return {number}
 */
var longestOnes = function(nums, k) {
    let left = 0
    let max_length = 0
    let zero_count = 0
    for (let right = 0; right < nums.length; right++) {
        if(nums[right] == 0){
            zero_count += 1
        }
        while(zero_count > k) {
            if(nums[left] == 0) {
                zero_count -= 1
            }
            left++
        }
        // Calculate the length of the current valid window 
        // and update max_length
        max_length = Math.max(max_length, right- left + 1)
    }
    return max_length
};",Medium,"/**
 * @param {number[]} nums
 * @param {number} k
 * @return {number} 
 */
var longestOnes = function(nums, k) {
    let left = 0, countZeroes = 0;
    for (let right = 0; right < nums.length; right++) {
        if (nums[right] === 0) {
            countZeroes++;
        }

        while (countZeroes > k) {
            if (nums[left] === 0) {
                countZeroes--;
            }
            left++;
        }

        // Move the sliding window by updating the left pointer
        // This ensures that the number of 0's in the current window is always less than or equal to k
        if (nums[right] === 1) {
            continue;
        }

        // If the current element is 0, then update the result
        const currentLength = right - left + 1;
        result = Math.max(result, currentLength);
    }
};","The problem can be solved using a sliding window approach. We maintain a window that contains at most k 0's. We start from the left end of the array and move towards the right, expanding the window as we go. Whenever we encounter a 0, we increment a counter that keeps track of the number of 0's in the current window. If this counter exceeds k, we start shrinking the window from the left end until the counter is less than or equal to k. At each step, we check if the current window has the maximum number of consecutive 1's. If it does, we update the result. The time complexity of this solution is O(n), where n is the length of the array. This is because we visit each element of the array exactly once. The space complexity is O(1), as we only use a constant number of variables to keep track of the window and the number of 0's."
18,"/**
 * @param {number[]} nums1
 * @param {number[]} nums2
 * @return {number[][]}
 */
var findDifference = function(nums1, nums2) {
    let set1 = new Set(nums1);
    let set2 = new Set(nums2);
    let uniqueToNums1 = Array.from(set1).filter(x => !set2.has(x));
    let uniqueToNums2 = Array.from(set2).filter(x => !set1.has(x));

    return [uniqueToNums1, uniqueToNums2];
};",Medium,"/**
 * @param {number[]} nums1
 * @param {number[]} nums2
 * @return {number[][]}
 */
var findDifference = function(nums1, nums2) {
  const set1 = new Set(nums1);
  const set2 = new Set(nums2);

  const result = [[], []];

  for (const num of set1) {
    if (!set2.has(num)) {
      result[0].push(num);
    }
  }

  for (const num of set2) {
    if (!set1.has(num)) {
      result[1].push(num);
    }
  }

  return result;
};
","The problem can be solved by creating two sets, one for each input array, to efficiently check for the presence of integers. The function returns a two-dimensional array, so it initializes this array with two empty arrays. It then iterates over the first set, adding any integers not present in the second set to the first sub-array. Finally, it iterates over the second set, adding any integers not present in the first set to the second sub-array. This approach has a time complexity of O(n + m), where n and m are the lengths of the input arrays, as it only needs to iterate through each array once. Using sets also ensures that the integers in the result arrays are distinct and reduces the space complexity to O(n + m)."
19,"/**
 * @param {string} s
 * @return {string}
 */
var removeStars = function(s) {
let i = 0;
    let stk = [];
     while(i<s.length){
         if(s.charAt(i)===""*""){
            if(stk.length>0){
                stk.pop();
            }
         }
         else {
             stk.push(s.charAt(i))
         }
         i++;
     }
    return stk.join("""");
};",Medium,"/**
 * @param {string} s
 * @return {string}
 */
var removeStars = function(s) {
    let stack = [];
    for (let char of s) {
        if (char === '*') {
            stack.pop();
        } else {
            stack.push(char);
        }
    }
    return stack.join('');
};","The problem can be solved using a stack data structure. For each character in the input string, if it is a '*', we pop the top character from the stack; otherwise, we push the character onto the stack. This is because a '*' operation removes the closest non-star character to its left. After processing all characters, the remaining characters on the stack form the final result."
20,"var predictPartyVictory = function(senate) {
    senate = senate.split('');
    while(senate.length) {
        var first = senate.shift();
        var len = senate.length;

        for(var i=0; i<len; i++) {
            if(first != senate[i]) {
                senate.splice(i, 1);
                senate.push(first);
                break;
            }
        }
        if(i == len) {
            return first == 'D' ? 'Dire' : 'Radiant';
        }
    }
};",Medium,"/**
 * @param {string} senate
 * @return {string}
 */
var predictPartyVictory = function(senate) {
  const len = senate.length;
  const parties = {'R': 0, 'D': 0};
  const bans = {'R': new Set(), 'D': new Set()};

  while (parties['R'] && parties['D']) {
    let index = 0;

    // Find a senator who hasn't lost their rights yet.
    while (bans[senate[index]].has(index)) {
      index++;
    }

    // Ban a senator from the opposite party.
    bans[senate[index]].add(index);
    parties[senate[index]]--;

    // Check if a party has won.
    if (parties['R'] === 1 && Array.from(bans['D']).every(i => i < len - 1 && senate[i + 1] === 'R')) {
      return 'Radiant';
    }
    if (parties['D'] === 1 && Array.from(bans['R']).every(i => i < len - 1 && senate[i + 1] === 'D')) {
      return 'Dire';
    }
  }

  // If one party has no more senators left, return the other party.
  return Object.keys(parties).find(k => parties[k]) || '';
};
","The function maintains a dictionary `parties` to keep track of the number of senators from each party that still have voting rights. It also uses a dictionary `bans` to store the indices of senators who have lost their rights. In each round, the function finds a senator who hasn't lost their rights yet and bans a senator from the opposite party. If a party has only one senator left and all the remaining senators from the opposite party have lost their rights, the function returns the winning party. If one party has no more senators left, the function returns the other party. The function uses modern JavaScript syntax, including the `Set` data structure and the arrow function syntax."
21,"/**
 * Definition for singly-linked list.
 * function ListNode(val, next) {
 *     this.val = (val===undefined ? 0 : val)
 *     this.next = (next===undefined ? null : next)
 * }
 */
/**
 * @param {ListNode} head
 * @return {ListNode}
 */
var deleteMiddle = function(head) {
    if(head === null)return null;
    prev = new ListNode(0);
    prev.next = head;
    slow = prev;
    fast = head;
    while(fast != null && fast.next != null){
        slow = slow.next;
        fast = fast.next.next;
    }
    slow.next = slow.next.next;
    return prev.next;
};",Medium,"/**
 * Definition for singly-linked list.
 * function ListNode(val, next) {
 *     this.val = (val===undefined ? 0 : val)
 *     this.next = (next===undefined ? null : next)
 * }
 */
/**
 * @param {ListNode} head
 * @return {ListNode}
 */
var deleteMiddle = function(head) {
    if (!head || !head.next) {
        // If the list has 0 or 1 nodes, there's no middle node to delete
        throw new Error('Input list is too short');
    }

    let slow = head,
        fast = head,
        prev = null;

    // Move 'fast' two steps at a time and 'slow' one step at a time
    while (fast && fast.next) {
        prev = slow;
        slow = slow.next;
        fast = fast.next.next;
    }

    // 'slow' is now at the middle node
    if (prev) {
        // If there are an odd number of nodes, delete the middle node
        prev.next = slow.next;
    } else {
        // If there are an even number of nodes, delete the next node
        head = slow.next;
    }

    return head;
};","To delete the middle node of a linked list, we first need to find the middle node. We can do this by using two pointers, one moving one step at a time (slow) and the other moving two steps at a time (fast). When the fast pointer reaches the end of the list, the slow pointer will be at the middle node.

We then need to delete the middle node. If the list has an odd number of nodes, the middle node is the ⌊n / 2⌋th node. If the list has an even number of nodes, the next node after the ⌊n / 2⌋th node is the middle node.

We handle error cases by checking if the input list has less than two nodes. In this case, there's no middle node to delete, so we throw an error."
22,"function lowestCommonAncestor(root, p, q) {
  if (!root || root === p || root === q) return root;
  var resL = lowestCommonAncestor(root.left, p, q);
  var resR = lowestCommonAncestor(root.right, p, q);
  return (resL && resR) ? root : (resL || resR);
}",Medium,"/**
 * Definition for a binary tree node.
 * function TreeNode(val) {
 *     this.val = val;
 *     this.left = this.right = null;
 * }
 */

/**
 * @param {TreeNode} root
 * @param {TreeNode} p
 * @param {TreeNode} q
 * @return {TreeNode}
 */
function lowestCommonAncestor(root, p, q) {
  if (!root || root === p || root === q) {
    return root;
  }

  const leftLca = lowestCommonAncestor(root.left, p, q);
  const rightLca = lowestCommonAncestor(root.right, p, q);

  if (leftLca && rightLca) {
    return root;
  }

  return leftLca || rightLca;
}","The solution is based on a recursive approach. The function checks if the given root is null, equal to p or q, and if so, returns the root as it is the lowest common ancestor (LCA) of the nodes in the current subtree.

If the nodes are not found in the current subtree, the function calls itself recursively for the left and right subtrees. If the LCA is found in both subtrees, the function returns the root as it is the LCA of the nodes in the entire tree.

Finally, if the LCA is found only in one subtree, the function returns that LCA. This is because the LCA of the nodes in the entire tree can only be in the subtree where it was found."
